adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/8mnXR9rey5uQ08rZAvzojKWbDQS.jpg,"{'id': 573436, 'name': 'Spider-Man: Spider-Verse Collection', 'poster_path': '/eD4bGQNfmqExIAzKdvX5gDHhI2.jpg', 'backdrop_path': '/oC5S5pdfzPiQC4us05uDMT7v5Ng.jpg'}",90000000,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.sonypictures.com/movies/spidermanintothespiderverse,324857,tt4633694,['US'],en,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",22.3988,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 77973, 'logo_path': '/eUZ0kfE4uyO0JYIrjgUSOqWPqjK.png', 'name': 'Lord Miller', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 14439, 'logo_path': None, 'name': 'Arad Productions', 'origin_country': 'US'}, {'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-06,394884133,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,More than one wears the mask.,Spider-Man: Into the Spider-Verse,False,8.393,16964
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",,161579,tt0022715,['US'],en,Bosko's Store,Shopkeeper Bosko takes care of business.,24.0557,/A83aCcZYj1WR4uMxCmD4G0AbgCL.jpg,"[{'id': 8298, 'logo_path': '/r6cuEYq7DqrHCNVa7vSanTS0cuw.png', 'name': 'Warner Bros. Cartoons', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1932-08-13,0,8,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Bosko's Store,False,5.45,11
False,/7Zx3wDG5bBtcfk8lcnCWDOLM4Y4.jpg,"{'id': 1504372, 'name': 'Lilo & Stitch (Live-Action) Collection', 'poster_path': '/ircyMQMWf2crlsIykVoBUpeo3B.jpg', 'backdrop_path': '/g4uH9acht2dhW2rUCxmzLO1s3Fi.jpg'}",100000000,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",https://movies.disney.com/lilo-and-stitch-2025,552524,tt11655566,['US'],en,Lilo & Stitch,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,22.3371,/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 118854, 'logo_path': '/g9LPNlQFoDcHjfnvrEqFmeIaDrZ.png', 'name': 'Rideback', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-05-17,1038027526,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Hold on to your coconuts.,Lilo & Stitch,False,7.201,2073
False,/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg,"{'id': 2602, 'name': 'Scream Collection', 'poster_path': '/p3EjClFy20jjT0u06dzBs4lvvhi.jpg', 'backdrop_path': '/fG6GzZAwtsW3v2mhB4EyQLMRjUV.jpg'}",24000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",https://www.paramountmovies.com/movies/scream,646385,tt11245972,['US'],en,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",21.1823,/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,"[{'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 130448, 'logo_path': '/yHWTTGKbOGZKUd1cp6l3uLyDeiv.png', 'name': 'Project X Entertainment', 'origin_country': 'US'}, {'id': 126588, 'logo_path': '/cNhOITS96oOV7SCgUHxvZlWRecx.png', 'name': 'Radio Silence', 'origin_country': 'US'}, {'id': 143790, 'logo_path': '/wo1smiXdiwwxai2dwJlRiGwE7rS.png', 'name': 'Spyglass Media Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2022-01-12,138874789,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's always someone you know.,Scream,False,6.69,3772
False,/kHOfxq7cMTXyLbj0UmdoGhT540O.jpg,,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",https://www.inauguralfilms.com/afterburn,507244,tt1210027,['US'],en,Afterburn,"Set against the backdrop of a postapocalyptic Earth whose Eastern Hemisphere was destroyed by a massive solar flare, leaving what life remains mutated from radiation and fallout. The story revolves around a group of treasure hunters who extract such objects as the Mona Lisa, the Rosetta Stone and the Crown Jewels while facing rival hunters, mutants and pirates.",18.7013,/fSXZFZVfJmC2v0TkW711QD5o76N.jpg,"[{'id': 89171, 'logo_path': '/c3ttVfx0itQzk2vOR0053qzzd3B.png', 'name': 'Endurance Media', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 183234, 'logo_path': None, 'name': 'Dogbone Entertainment', 'origin_country': 'US'}, {'id': 9987, 'logo_path': '/o5OTKAw7Acl5fTZYPyl8M8D9570.png', 'name': 'Lipsync Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2025-08-20,184758,105,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The apocalypse isn't for everybody.,Afterburn,False,6.35,224
False,/k8NQUrnUtX20bCreOKyEv9J7U3S.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,1258151,tt28364592,['RU'],ru,Кракен,"A Russian missile submarine disappears without trace during a secret mission in the Greenland Sea. A vessel is deployed to search for it, captained by the brother of the missing submarine’s commander. The search crew is tasked with locating the submarine and preventing a top-secret weapon from falling into enemy hands. Meanwhile, a geological research operation at the North Pole awakens the Kraken, a giant deep-water monster with an incredible ability to camouflage and an uncanny intelligence. As the search party narrows in on the missing submarine, they will encounter the legendary creature of the deep.",19.8181,/c97Xlokfn4M6ZOQmt7OfXfLDwd5.jpg,"[{'id': 3467, 'logo_path': '/pumbDNR4udEagb3ldNUMFSA85Fn.png', 'name': 'Studio Trite', 'origin_country': 'RU'}, {'id': 69587, 'logo_path': '/u0Jy8wJ05m3MZCNiba1EXgf0zoK.png', 'name': 'Russia 1', 'origin_country': 'RU'}, {'id': 3419, 'logo_path': '/byrxE2pJD9JLyBCIzyK0pYVanyG.png', 'name': 'Central Partnership', 'origin_country': 'RU'}, {'id': 76049, 'logo_path': '/tam9pIV4QK1ZPwdxBgtVkK1WTYC.png', 'name': 'Cinema Foundation of Russia', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2025-04-17,0,134,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Kraken,False,6.283,46
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1517988,tt0020132,['US'],en,Making the Grade,"Based on George Ade's story about a wealthy young man whose life is changed by his love for a gardener's daughter, transforming him into a more compassionate person.",13.3437,,"[{'id': 5488, 'logo_path': '/3O2mAL8Z32SbKtQK7h9ePZjtzSu.png', 'name': 'Fox Film Corporation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1929-02-17,0,60,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Making the Grade,False,0.0,0
False,/gFKC66PEiM2Xuzgpg1OwVzWjzPn.jpg,,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://thegiverfilm.com/,227156,tt0435651,['US'],en,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",61.5848,/dul62Av4pgi5x8LP7ELHzNyka9Z.jpg,"[{'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 53464, 'logo_path': None, 'name': 'Asis Productions', 'origin_country': ''}, {'id': 17145, 'logo_path': None, 'name': 'Tonik Productions', 'origin_country': ''}, {'id': 10221, 'logo_path': '/99VfWRgKasZoyK9UVB39gnYvFrZ.png', 'name': 'Walden Media', 'origin_country': 'US'}, {'id': 12005, 'logo_path': None, 'name': 'Yucaipa Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-13,66980456,97,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Search for truth. Find freedom.,The Giver,False,6.558,4594
False,/xt7boIC763DdceVQIGJdnmKlDVu.jpg,,35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,10110,tt0092965,['US'],en,Empire of the Sun,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirit, providing a beacon of hope for the others held captive with him.",22.7339,/gEaCzjwHoPgyQFcwHql7o5YLHAU.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-12-09,66700000,153,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,"To survive in a world at war, he must find a strength greater than all the events that surround him.",Empire of the Sun,False,7.503,2086
False,/jZkkch6yrP1tVVfEU2uqwej9rBM.jpg,,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",http://www.hesjustnotthatintoyoumovie.com/,10184,tt1001508,['US'],en,He's Just Not That Into You,"Have you ever wondered why they said they would call but didn't, or why they don't want to sleep with you anymore, or why your relationship isn't going to the next level? Maybe they're just not that into you. Gigi wants a man who says he'll call her - and actually does - while Alex advises her to stop waiting by the phone. Beth wants a proposal after years of a committed relationship with her boyfriend, Neil, who is just fine with the way things are. Janine's not sure if she can trust her husband, Ben, who can't quite trust himself around Anna. Anna can't decide between the sexy married guy or her straightforward, no-sparks standby, Conor, who can't get over the fact that he can't have her. And Mary, who's found an entire network of loving, supportive men, just needs to find one who's straight.",19.1217,/jip2ap24Y6JxEgzVRyNqyYssnyR.jpg,"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 19813, 'logo_path': None, 'name': 'Flower Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-06,178866158,129,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Are you the exception... or are you the rule?,He's Just Not That Into You,False,6.627,3998
False,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,,7500000,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",https://www.funimationfilms.com/movie/yourname/,372058,tt5311514,['JP'],ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",25.036,/q719jXXEzOoYaps6babgKnONONX.jpg,"[{'id': 3756, 'logo_path': '/t38uPdbKmyBB8brKKeTFWIwojRz.png', 'name': 'CoMix Wave Films', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/pEqcMX1aG3JvtDgfh2wNZJLCcb4.png', 'name': 'jeki', 'origin_country': 'JP'}, {'id': 14602, 'logo_path': '/t9eqx5QCHtu8LxxgYzivqrJAosp.png', 'name': 'AMUSE', 'origin_country': 'JP'}, {'id': 128617, 'logo_path': None, 'name': 'voque ting', 'origin_country': 'JP'}, {'id': 104184, 'logo_path': '/reEBh8dBl2y1DbXe2EdgxtMtaim.png', 'name': 'Lawson Entertainment', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2016-08-26,405320132,106,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"Separated by distance, connected by fate.",Your Name.,False,8.479,12358
False,/gLXibzLQ4qegvjdqDC0f8yTij2P.jpg,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",https://www.ace-entertainment.com/originalcontent/murder-at-the-embassy,1310568,tt22772712,['GB'],en,Murder at the Embassy,"1934. Private detective Miranda Green investigates a murder perpetrated in the British Embassy in Cairo, where a top secret document was stolen, risking to jeopardize both Buckingham Palace and the peace of the world. All those present in this closed place are suspected: the American photographer, the English student, the American actress, the Egyptian security guard, the ambassador interpreter, the Egyptian gardener and - why not? — the Ambassador himself. But who would have expected that a small group of Nazis would be behind a plot, risking to jeopardize both Buckingham Palace and the peace of the world?",21.8929,/3DBmBItPdy0A2ol59jgHhS54Lua.jpg,"[{'id': 10449, 'logo_path': '/kmtr2h5JDev9tcjhxbDVkAXFHdz.png', 'name': 'Mini Productions', 'origin_country': 'GB'}, {'id': 185565, 'logo_path': None, 'name': 'ARI Studios', 'origin_country': ''}, {'id': 157172, 'logo_path': '/fNnKmC4ZP28Im4NaFsDwsblyVLF.png', 'name': 'Ace Entertainment Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-11-14,0,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Murder at the Embassy,False,5.8,37
False,/vSoLGg1bFIDIxugOODU4VHQcZrg.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.ifcfilms.com/films/the-feast,795615,tt10738906,['GB'],cy,Gwleđđ,"A wealthy family hosts a sumptuous dinner, only for a mysterious young server to chillingly unravel their lives with terrifying consequences they could never see coming.",14.1149,/z7qDuUII2IgJ1I7HgElWn44d3JA.jpg,"[{'id': 7281, 'logo_path': '/iI7qdR1OFPo0U41BlpKBLD3xesh.png', 'name': 'BFI', 'origin_country': 'GB'}, {'id': 12177, 'logo_path': '/9P2VDiqTAr9qupVBbgCpf6FhLhn.png', 'name': 'Ffilm Cymru Wales', 'origin_country': 'GB'}, {'id': 52352, 'logo_path': '/dHjAAPaqpjsikkKzmhZ4ofQaEkQ.png', 'name': 'Great Point Media', 'origin_country': 'GB'}, {'id': 66871, 'logo_path': None, 'name': 'Joio', 'origin_country': 'GB'}, {'id': 165046, 'logo_path': None, 'name': 'Fields Park Media Partners', 'origin_country': 'GB'}, {'id': 5075, 'logo_path': '/9KTaY2KNITk7pWJlR8wfNcMRdQj.png', 'name': 'S4C', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2021-11-19,8316,93,"[{'english_name': 'Welsh', 'iso_639_1': 'cy', 'name': 'Cymraeg'}]",Released,"While they feast, she waits.",The Feast,False,5.7,85
False,/nITzFbM1JS7WEvFjjGL0kCb2yPr.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",https://www.netflix.com/title/81500345,1045944,tt23546646,['US'],en,The Boss Baby: Christmas Bonus,Christmas Eve takes a twisty turn when the Boss Baby accidentally swaps places with one of Santa's elves and gets stranded at the North Pole.,23.5327,/iMmMxF6f2OonUrXrHKBLSYAhXly.jpg,"[{'id': 42141, 'logo_path': '/3DWUezrpxTqVMW4oKRhzfqJbULK.png', 'name': 'DreamWorks Animation Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2022-12-06,0,45,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Boss Baby: Christmas Bonus,False,6.683,314
False,/3Vq8otoGevbhcZAKY2devVbPs6L.jpg,,1250000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",https://lakejesup.com/,1381216,tt30782197,['US'],en,Lake Jesup: Bonecrusher's Revenge,"In 2003, Lake Jesup became the stage for a real-life horror story, as a monstrous alligator escaped from captivity and began a reign of terror. As the body count rose, a desperate hunt ensued to stop the creature.",79.1018,/wm8vkpJmY7UbUXME8lXkxqIalX6.jpg,"[{'id': 40367, 'logo_path': None, 'name': 'Valencia Motion Pictures', 'origin_country': ''}, {'id': 243556, 'logo_path': None, 'name': 'Crown Creative Content', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-05-01,0,87,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's a big sumbitch.,Lake Jesup: Bonecrusher's Revenge,False,5.889,18
False,/9xfDWXAUbFXQK585JvByT5pEAhe.jpg,"{'id': 573436, 'name': 'Spider-Man: Spider-Verse Collection', 'poster_path': '/eD4bGQNfmqExIAzKdvX5gDHhI2.jpg', 'backdrop_path': '/oC5S5pdfzPiQC4us05uDMT7v5Ng.jpg'}",100000000,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.sonypictures.com/movies/spidermanacrossthespiderverse,569094,tt9362722,['US'],en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse's very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",22.5609,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 77973, 'logo_path': '/eUZ0kfE4uyO0JYIrjgUSOqWPqjK.png', 'name': 'Lord Miller', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 14439, 'logo_path': None, 'name': 'Arad Productions', 'origin_country': 'US'}, {'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-31,690897910,140,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,It's how you wear the mask that matters.,Spider-Man: Across the Spider-Verse,False,8.333,8354
